,date,open,close,high,low,volume,chg_amt
1097,2006-06-09,4.497,4.293,4.497,4.267,23917.11,-0.0432360151548919
1098,2006-06-12,4.267,4.277,4.344,4.104,13941.15,-0.0037269974376892647
1099,2006-06-13,4.272,4.267,4.344,4.19,9650.7,-0.0023380874444703732
1100,2006-06-14,4.267,4.543,4.696,4.16,59840.8,0.06468244668385277
1101,2006-06-15,4.441,4.446,4.533,4.369,28217.88,-0.021351529826106188
1102,2006-06-16,4.446,4.553,4.64,4.446,24467.47,0.024066576698155692
1103,2006-06-19,4.512,4.584,4.62,4.446,16684.6,0.006808697562046935
1104,2006-06-20,4.64,4.686,4.701,4.553,21004.33,0.02225130890052363
1105,2006-06-21,4.686,4.599,4.712,4.548,18469.67,-0.018565941101152315
1106,2006-06-22,4.646,4.516,4.646,4.506,12673.0,-0.018047401609045485
1107,2006-06-23,4.48,4.563,4.573,4.47,10063.21,0.010407440212577437
1108,2006-06-26,4.563,4.646,4.672,4.542,12283.62,0.018189787420556693
1109,2006-06-27,4.646,4.62,4.683,4.547,15520.76,-0.00559621179509251
1110,2006-06-28,4.573,4.542,4.573,4.49,12540.38,-0.016883116883116944
1111,2006-06-29,4.547,4.62,4.625,4.511,16512.35,0.017173051519154624
1112,2006-06-30,4.615,4.521,4.636,4.516,17806.6,-0.02142857142857147
1113,2006-07-03,4.563,4.579,4.62,4.521,12199.1,0.012829020128290163
1114,2006-07-04,4.589,4.641,4.771,4.547,27482.78,0.013540074252020152
1115,2006-07-05,4.657,4.74,4.766,4.605,32573.18,0.021331609566903727
1116,2006-07-06,4.74,4.771,4.864,4.729,25429.51,0.006540084388185589
1117,2006-07-07,4.787,4.688,4.813,4.688,15695.62,-0.017396772165164574
1118,2006-07-10,4.688,4.927,4.937,4.688,29667.35,0.050981228668941954
1119,2006-07-11,5.0,5.005,5.119,4.948,47609.6,0.01583113456464386
1120,2006-07-12,4.984,4.963,5.072,4.937,25328.71,-0.008391608391608355
1121,2006-07-13,4.948,4.573,4.953,4.563,37374.73,-0.07858150312311095
1122,2006-07-14,4.568,4.599,4.657,4.501,14321.57,0.005685545593702121
1123,2006-07-17,4.605,4.625,4.651,4.573,9311.64,0.005653402913676843
1124,2006-07-18,4.625,4.646,4.651,4.527,11807.57,0.00454054054054052
1125,2006-07-19,4.646,4.516,4.646,4.506,11454.82,-0.02798105897546274
1126,2006-07-20,4.48,4.568,4.573,4.48,6163.97,0.011514614703277148
1127,2006-07-21,4.589,4.594,4.651,4.563,10983.74,0.005691768826620116
1128,2006-07-24,4.568,4.553,4.605,4.47,8508.28,-0.00892468437091867
1129,2006-07-25,4.579,4.615,4.651,4.532,10627.85,0.013617395124094066
1130,2006-07-26,4.677,4.641,4.677,4.605,7564.57,0.005633802816901365
1131,2006-07-27,4.641,4.573,4.667,4.553,6202.01,-0.014652014652014569
1132,2006-07-28,4.584,4.781,4.787,4.527,23146.83,0.04548436474961716
1133,2006-07-31,4.755,4.688,4.89,4.688,39466.58,-0.019451997490064835
1134,2006-08-01,4.657,4.864,4.911,4.657,33169.4,0.037542662116040994
1135,2006-08-02,4.864,4.833,4.875,4.719,18585.69,-0.006373355263157832
1136,2006-08-03,4.802,4.896,5.0,4.761,26392.24,0.013035381750465492
1137,2006-08-04,4.937,4.646,4.937,4.625,18386.47,-0.05106209150326797
1138,2006-08-07,4.61,4.36,4.61,4.288,19260.89,-0.06155832974601799
1139,2006-08-08,4.36,4.501,4.547,4.36,8831.41,0.032339449541284405
1140,2006-08-09,4.501,4.573,4.594,4.433,8399.15,0.01599644523439237
1141,2006-08-10,4.589,4.62,4.636,4.547,5334.25,0.010277717034769233
1142,2006-08-11,4.62,4.755,4.755,4.573,9584.77,0.029220779220779175
1143,2006-08-14,4.776,4.568,4.776,4.521,8071.99,-0.03932702418506841
1144,2006-08-15,4.568,4.677,4.745,4.547,6350.29,0.023861646234676005
1145,2006-08-16,4.677,4.693,4.719,4.641,4898.93,0.0034209963651913654
1146,2006-08-17,4.677,4.667,4.677,4.625,4265.0,-0.005540166204986108
1147,2006-08-18,4.677,4.651,4.703,4.636,4700.05,-0.00342832654810371
1148,2006-08-21,4.521,4.74,4.771,4.47,6977.4,0.019135669748441286
1149,2006-08-22,4.729,4.823,4.864,4.719,14266.79,0.017510548523206788
1150,2006-08-23,4.823,4.807,4.859,4.776,13483.62,-0.0033174372797014334
1151,2006-08-24,4.813,4.776,4.813,4.677,7506.53,-0.006448928645725105
1152,2006-08-25,4.813,4.833,4.839,4.729,17044.44,0.011934673366834252
1153,2006-08-28,4.833,5.041,5.083,4.833,37051.46,0.043037450858679945
1154,2006-08-29,5.041,5.15,5.171,5.0,40773.18,0.0216226939099385
1155,2006-08-30,5.187,5.27,5.374,5.187,40698.35,0.023300970873786256
1156,2006-08-31,5.285,5.379,5.384,5.176,42527.64,0.020683111954459203
1157,2006-09-01,5.353,5.332,5.561,5.327,61493.87,-0.008737683584309298
1158,2006-09-14,5.821,5.868,5.868,5.54,106706.5,0.1005251312828208
1159,2006-09-15,5.971,5.894,6.013,5.816,49711.13,0.004430811179277403
1160,2006-09-18,5.914,5.821,5.966,5.769,31191.24,-0.012385476756023141
1161,2006-09-19,5.977,6.133,6.288,5.966,114014.0,0.05359903796598527
1162,2006-09-20,6.133,6.153,6.231,6.07,77107.87,0.0032610467960214533
1163,2006-10-17,5.219,5.181,5.303,5.022,154450.81,-0.15797172111165278
1164,2006-10-18,5.144,5.144,5.247,5.097,91199.44,-0.007141478479058082
1165,2006-10-19,5.172,5.2,5.209,5.106,100938.14,0.010886469673405919
1166,2006-10-20,5.2,5.321,5.331,5.153,98468.41,0.02326923076923068
1167,2006-10-23,5.331,5.013,5.331,4.994,106604.51,-0.05788385641796652
1168,2006-10-24,5.004,5.153,5.153,4.975,63992.04,0.02792738878914815
1169,2006-10-25,5.191,5.228,5.303,5.134,164472.52,0.014554628371822274
1170,2006-10-26,5.237,5.181,5.312,5.162,70247.59,-0.008990053557765821
1171,2006-10-27,5.237,5.181,5.284,5.116,78867.31,0.0
1172,2006-10-30,5.153,5.088,5.172,5.004,68947.96,-0.017950202663578455
1173,2006-10-31,5.125,5.256,5.265,5.022,96310.38,0.03301886792452833
1174,2006-11-01,5.247,5.518,5.555,5.219,207440.98,0.049847792998477844
1175,2006-11-02,5.518,5.434,5.537,5.378,113937.24,-0.015222906850308016
1176,2006-11-03,5.424,5.387,5.452,5.35,72844.88,-0.008649245491350864
1177,2006-11-06,5.331,5.387,5.48,5.265,56523.78,0.0
1178,2006-11-07,5.378,5.387,5.452,5.237,65341.62,0.0
1179,2006-11-08,5.396,5.256,5.424,5.256,51177.3,-0.02431780211620556
1180,2006-11-09,5.237,5.265,5.312,5.191,48481.13,0.0017123287671231835
1181,2006-11-10,5.275,5.088,5.303,5.06,74435.08,-0.033618233618233545
1182,2006-11-13,5.05,4.957,5.125,4.938,45694.08,-0.025746855345911993
1183,2006-11-14,4.966,5.05,5.078,4.891,30235.89,0.0187613475892677
1184,2006-11-15,5.05,5.219,5.237,4.985,46309.15,0.033465346534653564
1185,2006-11-16,5.284,5.228,5.415,5.219,106369.6,0.0017244682889441373
1186,2006-11-17,5.2,5.275,5.275,5.097,41561.57,0.008990053557765991
1187,2006-11-20,5.237,5.284,5.331,5.144,50974.09,0.0017061611374406544
1188,2006-11-21,5.284,5.518,5.537,5.144,147639.61,0.04428463285389856
1189,2006-11-22,5.565,5.798,6.023,5.555,277341.18,0.05074302283436032
1190,2006-11-23,5.77,5.798,5.836,5.705,93773.18,0.0
1191,2006-11-24,5.808,5.92,5.985,5.649,118617.74,0.021041738530527748
1192,2006-11-27,5.957,6.191,6.191,5.892,125774.45,0.04577702702702701
1193,2006-11-28,6.247,6.182,6.453,6.173,161707.39,-0.0014537231465029
1194,2006-11-29,6.07,6.126,6.247,5.929,97321.41,-0.009058557101261735
1195,2006-11-30,6.173,6.294,6.425,6.135,103837.99,0.02742409402546511
1196,2006-12-01,6.303,6.332,6.341,6.219,102618.29,0.00603749602796318
1197,2006-12-04,6.322,6.556,6.565,6.275,139774.93,0.035375868603916644
1198,2006-12-06,6.687,6.93,7.164,6.547,250397.84,0.05704697986577176
1199,2006-12-07,6.874,7.005,7.398,6.734,208908.36,0.010822510822510848
1200,2006-12-08,6.893,6.322,6.902,6.303,158025.98,-0.09750178443968592
1201,2006-12-11,6.201,6.678,6.687,6.201,82630.93,0.056311293894337214
1202,2006-12-12,6.762,6.743,6.986,6.547,107696.51,0.009733453129679603
1203,2006-12-13,6.734,6.593,6.734,6.481,71445.31,-0.022245291413317565
1204,2006-12-14,6.593,6.687,6.734,6.565,56825.83,0.014257545881996103
1205,2006-12-15,6.706,6.958,6.967,6.659,125166.05,0.040526394496784794
1206,2006-12-18,7.024,7.201,7.342,7.024,164504.46,0.034923828686404056
1207,2006-12-19,7.285,7.183,7.332,6.939,124107.33,-0.002499652825996361
1208,2006-12-20,7.155,7.136,7.201,6.967,74248.01,-0.006543227063900836
1209,2006-12-21,7.117,7.005,7.201,6.996,80809.73,-0.018357623318385682
1210,2006-12-22,6.939,6.79,7.052,6.743,63628.41,-0.030692362598144163
1211,2006-12-25,6.79,6.818,6.949,6.734,50159.2,0.004123711340206124
1212,2006-12-26,6.818,6.631,6.874,6.556,60021.03,-0.027427398063948283
1213,2006-12-27,6.631,7.108,7.108,6.612,87483.13,0.07193485145528569
1214,2006-12-28,7.201,6.79,7.257,6.79,94651.54,-0.04473832301631959
1215,2006-12-29,6.808,6.958,7.089,6.808,74161.15,0.024742268041237137
1216,2007-01-04,7.014,6.996,7.155,6.911,108028.31,0.005461339465363647
1217,2007-01-05,7.024,7.295,7.295,6.93,140580.87,0.04273870783304738
1218,2007-01-08,7.314,7.762,7.762,7.314,158279.92,0.06401644962302942
1219,2007-01-09,7.781,7.781,7.903,7.631,126869.93,0.0024478227261015366
1220,2007-01-10,7.781,7.893,7.893,7.688,111333.27,0.014394036756201016
1221,2007-01-11,7.903,7.912,8.324,7.809,127872.62,0.002407196249841648
1222,2007-01-12,7.847,7.416,8.024,7.407,119672.15,-0.06268958543983816
1223,2007-01-15,7.379,7.781,7.79,7.37,80360.57,0.04921790722761587
1224,2007-01-16,7.819,7.949,8.108,7.781,100315.92,0.021591055134301523
1225,2007-01-17,8.024,7.678,8.108,7.547,118482.34,-0.0340923386589508
1226,2007-01-18,7.678,7.725,7.809,7.463,77452.32,0.0061213857775461985
1227,2007-01-19,7.734,8.211,8.277,7.734,169481.52,0.06291262135922339
1228,2007-01-22,8.249,8.604,8.604,8.249,181077.25,0.04786262331019351
1229,2007-01-23,8.679,8.782,8.838,8.211,162442.28,0.020688052068805304
1230,2007-01-24,8.698,8.744,8.885,8.613,115049.89,-0.004327032566613557
1231,2007-01-25,8.698,8.511,9.118,8.37,196155.26,-0.026646843549862825
1232,2007-01-26,8.464,8.501,8.651,7.949,127542.4,-0.0011749500646222287
1233,2007-01-29,8.585,8.642,8.679,8.417,93874.47,0.016586283966592168
1234,2007-01-30,8.679,8.557,8.763,8.464,78382.52,-0.009835686183753654
1235,2007-01-31,8.539,8.473,8.726,8.333,131515.99,-0.00981652448287947
1236,2007-02-01,8.389,8.529,8.642,8.155,127107.45,0.006609229316652798
1237,2007-02-02,8.539,7.968,8.585,7.949,103686.47,-0.06577558916637355
1238,2007-02-05,7.912,7.875,8.034,7.8,58299.54,-0.011671686746987948
1239,2007-02-06,7.893,8.127,8.137,7.893,41970.99,0.032000000000000084
1240,2007-02-07,8.137,8.249,8.389,8.127,59449.2,0.015011689430294066
1241,2007-02-08,8.239,8.52,8.557,8.23,78773.23,0.03285246696569269
1242,2007-02-09,8.557,8.436,8.585,8.333,53481.68,-0.009859154929577422
1243,2007-02-12,8.37,8.66,8.679,8.37,74432.21,0.02655286865813184
1244,2007-02-13,8.642,8.829,8.866,8.511,91534.87,0.019515011547344165
1245,2007-02-14,8.885,8.885,8.997,8.782,95713.56,0.006342734171480254
1246,2007-02-15,8.913,9.062,9.062,8.819,113765.88,0.019921215531795117
1247,2007-02-16,9.165,9.212,9.446,9.034,114898.73,0.01655263738689035
1248,2007-02-26,9.268,9.633,9.792,9.165,104008.92,0.045701259227095024
1249,2007-02-27,9.726,8.67,9.792,8.67,142290.82,-0.09996885705387722
1250,2007-02-28,8.585,8.988,9.09,8.492,95112.56,0.03667820069204148
1251,2007-03-01,9.053,8.501,9.053,8.445,99040.14,-0.05418335558522476
1252,2007-03-02,8.548,8.688,8.744,8.501,56403.63,0.02199741206916847
1253,2007-03-05,8.744,8.829,8.866,8.464,75086.05,0.0162292817679558
1254,2007-03-06,8.838,8.903,8.922,8.632,69127.63,0.008381470155170443
1255,2007-03-07,9.044,9.334,9.334,9.044,180956.48,0.04841064809614727
1256,2007-03-08,9.352,9.38,9.418,9.221,100124.06,0.004928219412899202
1257,2007-03-09,9.371,9.231,9.436,9.072,76678.52,-0.015884861407249564
1258,2007-03-12,9.165,9.343,9.39,9.147,71588.57,0.012133030007583154
1259,2007-03-13,9.352,9.38,9.436,9.268,79581.72,0.003960184095044505
1260,2007-03-14,9.315,9.118,9.315,9.025,77178.87,-0.027931769722814546
1261,2007-03-15,9.072,9.212,9.249,9.053,72613.51,0.0103092783505154
1262,2007-03-16,9.249,8.913,9.249,8.847,78218.35,-0.03245766391663043
1263,2007-03-19,8.772,8.96,8.978,8.492,56526.81,0.005273196454616919
1264,2007-03-20,8.96,9.249,9.277,8.941,59222.4,0.03225446428571425
1265,2007-03-21,9.259,9.259,9.306,9.109,68541.06,0.0010811979673477983
1266,2007-03-22,9.306,9.352,9.53,9.259,136870.89,0.010044281239874712
1267,2007-03-23,9.343,9.371,9.436,9.147,79074.72,0.0020316509837468057
1268,2007-03-26,9.436,9.745,9.792,9.436,124023.81,0.03991036175434839
1269,2007-03-27,9.745,9.829,9.941,9.595,123880.5,0.008619805028219745
1270,2007-03-28,9.773,9.885,10.044,9.259,158013.57,0.0056974259843319925
1271,2007-03-29,9.913,9.521,10.063,9.502,135500.72,-0.036823469903894686
1272,2007-03-30,9.642,10.185,10.278,9.642,212574.85,0.06974057346917337
1273,2007-04-02,10.213,10.269,10.278,10.054,130012.81,0.008247422680412335
1274,2007-04-03,10.278,10.288,10.568,10.147,138188.1,0.0018502288440938872
1275,2007-04-04,10.297,10.465,10.559,10.119,135468.65,0.017204510108864656
1276,2007-04-05,10.353,10.521,10.568,10.288,109934.07,0.005351170568561963
1277,2007-04-06,10.381,10.475,10.615,10.316,135083.06,-0.004372207965022445
1278,2007-04-09,10.269,10.063,10.269,9.913,292829.84,-0.03933174224343666
1279,2007-04-10,10.072,9.97,10.138,9.773,163672.94,-0.009241776806121432
1280,2007-04-11,9.97,10.035,10.091,9.829,124632.31,0.006519558676028034
1281,2007-04-12,10.044,10.194,10.194,9.923,149603.83,0.01584454409566524
1282,2007-04-13,10.241,9.932,10.269,9.885,121991.75,-0.025701392976260586
1283,2007-04-16,9.951,10.213,10.231,9.951,121255.48,0.028292388240032097
1284,2007-04-17,10.213,10.503,10.54,10.1,185020.99,0.028395182610398605
1285,2007-04-18,10.521,10.699,10.746,10.475,188376.55,0.01866133485670758
1286,2007-04-19,10.699,9.783,10.699,9.633,138367.04,-0.08561547808206378
1287,2007-04-20,9.913,10.129,10.222,9.913,102314.85,0.035367474189921304
1288,2007-04-23,10.194,10.493,10.559,10.157,163081.46,0.035936420179682176
1289,2007-04-24,10.54,10.587,10.727,10.372,202479.88,0.008958353187839456
1290,2007-04-25,10.587,10.4,10.587,10.11,132097.94,-0.017663171814489412
1291,2007-04-26,10.288,10.465,10.662,10.241,139226.78,0.006249999999999952
1292,2007-04-27,10.475,10.185,10.549,10.11,107394.58,-0.026755852842809305
1293,2007-04-30,10.082,10.063,10.278,9.941,104414.15,-0.011978399607265575
1294,2007-05-08,10.213,10.475,10.549,10.213,148363.0,0.04094206499055938
1295,2007-05-09,10.447,10.914,11.008,10.353,315580.88,0.041909307875894995
1296,2007-05-11,10.905,10.606,10.905,10.428,146575.15,-0.028220634048011714
1297,2007-05-14,10.456,10.475,10.652,10.297,109312.1,-0.012351499151423743
1298,2007-05-15,10.568,10.531,10.83,10.475,179005.52,0.005346062052506056
1299,2007-05-16,10.568,10.923,10.989,10.194,190787.52,0.037223435571170777
1300,2007-05-17,11.082,11.101,11.447,11.008,265098.17,0.01629588940767196
1301,2007-05-18,11.111,11.157,11.382,11.111,180646.17,0.005044590577425382
1302,2007-05-21,10.755,11.363,11.438,10.662,181519.14,0.018463744734247514
1303,2007-05-22,11.41,11.765,11.924,11.298,249108.89,0.03537798116694544
1304,2007-05-23,11.784,11.718,11.803,11.578,150918.1,-0.003994900127496863
1305,2007-05-24,11.672,11.307,11.784,10.989,190132.38,-0.03507424475166407
1306,2007-05-25,11.129,11.167,11.298,10.989,141054.5,-0.012381710444857218
1307,2007-05-28,11.288,11.494,11.625,11.288,178066.87,0.0292827079788663
1308,2007-05-29,11.503,11.877,11.877,11.326,241601.46,0.033321733078127795
1309,2007-05-30,10.811,10.69,11.569,10.69,182649.84,-0.09994106255788508
1310,2007-05-31,10.484,9.876,10.671,9.624,142612.21,-0.07614593077642658
1311,2007-06-01,9.829,8.885,10.129,8.885,149559.76,-0.10034426893479138
1312,2007-06-04,8.931,7.996,9.175,7.996,129717.88,-0.10005627462014624
1313,2007-06-05,7.669,8.137,8.183,7.201,159105.03,0.01763381690845423
1314,2007-06-06,8.277,8.239,8.511,7.856,130522.28,0.01253533243210032
1315,2007-06-07,8.277,8.539,8.557,8.155,120663.58,0.03641218594489609
1316,2007-06-08,8.557,8.557,8.772,8.492,120716.57,0.0021079751727369343
1317,2007-06-11,8.595,8.52,8.688,8.445,104886.32,-0.004323945307935118
1318,2007-06-12,8.567,8.604,8.613,7.744,137640.81,0.009859154929577422
1319,2007-06-13,8.642,9.147,9.165,8.632,164327.0,0.06311018131101825
1320,2007-06-14,9.109,8.81,9.109,8.754,102981.6,-0.03684268066032576
1321,2007-06-15,8.651,8.585,8.903,8.511,78784.64,-0.02553916004540291
1322,2007-06-18,8.716,8.847,9.025,8.698,93235.46,0.030518345952242128
1323,2007-06-19,8.847,8.969,9.006,8.754,90738.11,0.01378998530575335
1324,2007-06-20,9.025,8.66,9.081,8.632,109213.88,-0.03445200133794172
1325,2007-06-21,8.651,8.511,8.744,8.286,81130.94,-0.017205542725173315
1326,2007-06-22,8.576,7.856,8.595,7.669,88160.65,-0.07695922923275754
1327,2007-06-25,7.865,7.126,7.978,7.07,80242.65,-0.09292260692464353
1328,2007-06-26,7.014,7.473,7.473,6.902,66158.43,0.048694920011226425
1329,2007-06-27,7.491,7.678,7.744,7.323,58664.1,0.027432088853204882
1330,2007-06-28,7.65,7.257,7.669,7.173,63525.58,-0.05483198749674398
1331,2007-06-29,7.014,6.967,7.248,6.827,40675.91,-0.03996141656331818
1332,2007-07-02,6.996,7.22,7.22,6.967,39096.31,0.03631405195923642
1333,2007-07-03,7.276,7.285,7.332,7.136,30127.14,0.009002770083102548
1334,2007-07-04,7.285,7.201,7.323,7.07,26724.88,-0.011530542210020662
1335,2007-07-05,7.192,6.668,7.201,6.64,26749.94,-0.0740174975697819
1336,2007-07-06,6.734,7.061,7.108,6.612,37293.61,0.05893821235752846
1337,2007-07-09,7.108,7.323,7.379,7.014,49409.95,0.03710522588868439
1338,2007-07-10,7.389,7.067,7.389,7.02,27820.88,-0.03495835040284039
1339,2007-07-11,7.105,7.238,7.276,7.001,22618.64,0.024196971840950935
1340,2007-07-12,7.238,7.37,7.465,7.19,37926.68,0.018237082066869255
1341,2007-07-13,7.389,7.266,7.408,7.162,20096.39,-0.014111261872455915
1342,2007-07-16,7.257,7.02,7.266,7.001,19523.66,-0.033856317093311376
1343,2007-07-17,7.01,7.143,7.219,6.916,20820.35,0.017521367521367553
1344,2007-07-18,7.2,7.143,7.285,7.058,23833.4,0.0
1345,2007-07-19,7.143,7.172,7.247,7.096,12561.69,0.004059918801623956
1346,2007-07-20,7.172,7.446,7.569,7.172,63704.09,0.03820412716118238
1347,2007-07-23,7.446,7.768,7.854,7.437,74354.08,0.04324469513832931
1348,2007-07-24,7.768,7.73,7.92,7.711,67722.51,-0.004891864057672422
1349,2007-07-25,7.702,7.92,7.958,7.674,49781.61,0.024579560155239263
1350,2007-07-26,7.92,8.005,8.195,7.873,65110.07,0.01073232323232334
1351,2007-07-27,8.015,8.242,8.261,7.92,64715.52,0.029606495940037485
1352,2007-07-30,8.242,8.782,8.829,8.166,180607.58,0.06551807813637456
1353,2007-07-31,8.943,9.521,9.616,8.943,309223.91,0.08414939649282632
1354,2007-08-01,9.493,8.621,9.493,8.574,140393.33,-0.09452788572628928
1355,2007-08-02,8.621,8.744,8.953,8.431,81599.98,0.014267486370490584
1356,2007-08-03,8.791,8.697,8.896,8.479,72549.99,-0.0053751143641354755
1357,2007-08-06,8.706,8.791,8.848,8.593,68677.98,0.01080832470967014
1358,2007-08-07,8.791,8.621,8.791,8.536,60568.55,-0.01933795927653281
1359,2007-08-08,8.526,8.28,8.526,8.128,61846.44,-0.039554576035262856
1360,2007-08-09,8.242,8.337,8.498,8.233,31930.8,0.0068840579710145395
1361,2007-08-10,8.346,8.261,8.469,8.053,40521.06,-0.009115988964855526
1362,2007-08-13,8.242,8.507,8.611,8.157,51593.74,0.029778477181939288
1363,2007-08-14,8.583,8.953,9.0,8.517,100347.83,0.05242741271893732
1364,2007-08-15,9.076,8.668,9.161,8.602,140528.04,-0.03183290517145093
1365,2007-08-16,8.668,8.735,8.791,8.593,48639.51,0.007729580064605466
1366,2007-08-17,8.735,8.536,8.801,8.526,45082.41,-0.022781911848883785
1367,2007-08-20,8.668,8.791,8.905,8.649,56448.05,0.029873477038425585
1368,2007-08-21,8.82,8.773,8.896,8.754,59707.28,-0.002047548629280023
1369,2007-08-22,8.668,8.886,9.0,8.621,82631.67,0.012880428587712248
1370,2007-08-23,8.981,8.943,8.981,8.782,65515.65,0.006414584740040557
1371,2007-08-24,8.943,8.981,9.076,8.886,83526.44,0.004249133400424942
1372,2007-08-27,9.009,8.81,9.114,8.706,63428.63,-0.019040195969268387
1373,2007-08-28,8.81,8.953,9.019,8.498,107181.91,0.016231555051078195
1374,2007-08-29,9.095,9.161,9.303,8.953,200512.24,0.02323243605495367
1375,2007-08-30,9.17,9.53,9.606,9.17,175990.39,0.04027944547538476
1376,2007-08-31,9.54,9.407,9.587,9.284,95939.15,-0.012906610703042953
1377,2007-09-03,9.502,9.673,9.786,9.474,129156.29,0.028276815137663443
1378,2007-09-05,9.474,9.682,9.682,9.189,105681.29,0.0009304248940349779
1379,2007-09-06,9.919,9.739,9.928,9.691,115306.24,0.005887213385664158
1380,2007-09-07,9.729,9.455,9.729,9.398,83634.96,-0.029161104836225554
1381,2007-09-10,9.284,9.559,9.616,9.142,62406.1,0.010999471179270142
1382,2007-09-11,9.549,8.697,9.549,8.697,73027.58,-0.09017679673606027
1383,2007-09-12,8.621,8.735,8.905,8.488,61972.45,0.004369322754973009
1384,2007-09-13,8.773,8.839,8.877,8.668,43843.59,0.01190612478534642
1385,2007-09-14,8.858,9.133,9.161,8.754,64828.13,0.03326168118565434
1386,2007-09-17,9.35,10.042,10.042,9.189,238348.52,0.09952917989707662
1387,2007-09-18,10.231,10.099,10.421,9.805,208487.42,0.005676160127464687
1388,2007-09-19,10.137,9.72,10.184,9.673,87074.72,-0.03752846816516482
1389,2007-09-20,9.729,9.758,10.042,9.72,78486.95,0.003909465020575975
1390,2007-09-21,9.777,9.568,9.824,9.379,61845.53,-0.01947120311539245
1391,2007-09-24,9.568,9.54,9.739,9.379,51269.54,-0.0029264214046823235
1392,2007-09-25,9.483,9.701,9.834,9.483,63915.41,0.016876310272536832
1393,2007-09-26,9.673,9.369,9.758,9.284,42222.17,-0.03422327595093297
1394,2007-09-27,9.464,9.313,9.464,9.208,42752.91,-0.005977158714910787
1395,2007-09-28,9.426,9.521,9.644,9.322,45492.66,0.022334371308923028
1396,2007-10-08,9.635,9.455,9.691,9.455,41791.43,-0.006932044953261288
1397,2007-10-09,9.436,9.483,9.568,9.303,33836.42,0.002961396086726649
1398,2007-10-10,9.493,9.417,9.549,9.369,43245.65,-0.0069598228408732175
1399,2007-10-11,9.331,9.085,9.398,9.047,53683.15,-0.035255389189763085
1400,2007-10-12,9.085,8.81,9.085,8.346,61259.9,-0.030269675288937845
1401,2007-10-15,8.754,8.801,9.0,8.498,35854.06,-0.0010215664018161567
1402,2007-10-16,8.81,9.066,9.076,8.697,31052.56,0.030110214748324118
1403,2007-10-17,9.0,8.839,9.0,8.763,23618.07,-0.025038605779836784
1404,2007-10-18,8.839,8.593,8.858,8.574,28647.94,-0.027831202624731353
1405,2007-10-19,8.687,8.621,8.791,8.593,23348.23,0.0032584661934132978
1406,2007-10-22,8.611,8.479,8.706,8.479,23973.86,-0.016471407029347088
1407,2007-10-23,8.441,8.545,8.668,8.318,20383.67,0.007783936784998317
1408,2007-10-24,8.545,8.214,8.574,8.195,23162.05,-0.03873610298420123
1409,2007-10-25,8.147,7.674,8.147,7.674,44083.61,-0.06574141709276844
1410,2007-10-26,7.579,7.863,7.901,7.56,24607.13,0.02462861610633308
1411,2007-10-29,7.882,7.882,7.948,7.693,12899.9,0.0024163805163422663
1412,2007-10-30,7.891,7.977,7.977,7.711,15480.56,0.012052778482618706
1413,2007-10-31,8.062,8.223,8.289,7.986,30782.14,0.03083866115080863
1414,2007-11-01,8.233,7.873,8.289,7.873,16928.68,-0.04256354128663511
1415,2007-11-02,7.825,7.674,7.825,7.617,20558.6,-0.02527626063762223
1416,2007-11-05,7.702,7.854,7.977,7.674,14940.19,0.023455824863174317
1417,2007-11-06,7.863,8.223,8.403,7.863,27824.51,0.0469824293353706
1418,2007-11-07,8.1,8.053,8.223,7.92,17003.35,-0.02067372005350844
1419,2007-11-08,8.043,8.015,8.195,7.958,23303.47,-0.004718738358375792
1420,2007-11-09,7.996,7.91,8.147,7.797,15502.97,-0.01310043668122276
1421,2007-11-12,7.768,7.778,7.977,7.607,18940.89,-0.016687737041719414
1422,2007-11-13,7.863,7.825,7.929,7.73,12800.96,0.006042684494728799
1423,2007-11-14,7.92,8.081,8.138,7.816,17635.01,0.032715654952076595
1424,2007-11-16,7.873,7.996,7.996,7.74,14951.91,-0.010518500185620477
1425,2007-11-19,7.958,8.147,8.204,7.901,18157.81,0.01888444222111053
1426,2007-11-20,8.223,8.166,8.289,8.147,20724.85,0.002332146802504005
1427,2007-11-21,8.185,8.081,8.289,8.034,19424.77,-0.010409012980651586
1428,2007-11-22,7.958,7.749,8.053,7.693,14287.13,-0.041084024254423944
1429,2007-11-23,7.626,7.863,7.863,7.617,11242.08,0.014711575687185542
1430,2007-11-26,7.91,7.854,8.071,7.816,12760.82,-0.0011446012972148468
1431,2007-11-27,7.92,7.768,7.948,7.768,6584.41,-0.010949834479246282
1432,2007-11-28,7.778,7.778,7.91,7.674,9110.5,0.0012873326467558943
1433,2007-11-29,7.825,7.958,8.005,7.768,14112.84,0.023142195937259014
1434,2007-11-30,7.948,8.157,8.318,7.19,49923.29,0.025006282985674772
1435,2007-12-03,8.128,8.545,8.611,8.053,74876.01,0.0475665072943484
1436,2007-12-04,8.526,8.308,8.545,8.27,29202.99,-0.027735517846693983
1437,2007-12-05,8.318,8.384,8.431,8.251,21338.8,0.009147809340394861
1438,2007-12-06,8.45,8.233,8.46,8.195,16675.12,-0.018010496183206083
1439,2007-12-07,8.233,8.327,8.375,8.147,16484.38,0.01141746629418188
1440,2007-12-10,8.28,8.45,8.479,8.195,23240.24,0.014771226131860134
1441,2007-12-11,8.45,8.526,8.574,8.337,30078.21,0.008994082840236747
1442,2007-12-12,8.517,8.574,8.583,8.441,27576.36,0.005629838142153418
