date,chg_amt_l,chg_amt_r,chg_amt_l.1,chg_amt_r.1,chg_amt_l.2,chg_amt_r.2,chg_amt_l.3,chg_amt_r.3,chg_amt_l.4,chg_amt_r.4
2002-01-04,-0.2055850422195412,-0.040516157989228134,-0.029002926421404625,-0.02932223543400717,-0.044943273905996686,-0.015234374999999948,-0.016001549786904337,-0.01230273521409132,-0.01738575078058471,-0.05700715859030835
2002-01-07,-0.0269919703520686,0.01870004593477273,0.006954846993366092,-0.03162818955042511,0.0,-0.010358565737051849,-0.009575733544805705,-0.0014485572719324053,-0.006112647358463156,0.006386292834890778
2002-01-08,-0.07581164807930615,0.00884999999999974,-0.002660140455415989,0.0,-0.00994102780117945,-0.00041991924629874246,-0.00619095477386929,-0.005080315420560694,-0.008530318602261066,-0.01852060982495766
2002-01-09,0.07647500000000007,0.009606512890094987,-0.023992322456813785,0.0,0.001002548853016032,-0.015335308375976284,-0.017460961265463426,-0.011173702015002228,-0.005722354340071315,-0.04205128205128181
2002-01-10,0.02707558859975159,0.02229419703103916,-0.0029897803870406942,0.0025559701492536393,-0.0040067911714770825,0.0019285714285714067,0.014995840266222929,0.002652420800956309,0.0028323093061591626,0.03458406050029077
2002-01-11,-0.17814700432365616,-0.018085295424255642,0.0016346992153444386,-0.021260086902544932,-0.01407155025553664,-0.011329131268840765,-0.020240276929342216,-0.02927944022629142,-0.022044776119403014,-0.09851258581235707
2002-01-14,-0.11021437578814636,-0.02224416517055657,-0.05333043099695271,-0.03455233291298868,-0.02644827586206899,-0.039043381535038967,-0.01306353533235485,-0.035279503105590096,-0.009924487594390468,-0.04250300480769227
2002-01-15,-0.07813537675606648,0.0185045454545452,-0.015063665302410168,-0.017723156532988373,-0.0260141093474426,-0.02717213114754093,0.0,-0.018678104575163453,-0.019149601375644813,0.014467628106781302
2002-01-16,0.10699742268041183,0.05892037786774652,0.012370540851553554,0.009875491480995978,0.004256086564472501,0.012302092811646964,0.002243589743589829,0.01215304581305592,0.012937962070073855,0.041849482023156734
2002-01-17,-0.1335200509229791,-0.02234653896386619,-0.03760255241567903,-0.048132726089785145,-0.04982929020664862,-0.03586742311137662,-0.034440894568690074,-0.03689985150965181,-0.026400504970806364,-0.0446849805912215
2002-01-18,-0.05084680025856438,0.013267195767196038,-0.02496475563909773,0.004619015509103071,-0.0044277673545966255,0.022215962441314602,0.010819892473118271,-0.03422728854855553,0.02272876352902596,0.046932234432234536
2002-01-21,-0.2216254876462935,-0.017816192560175158,0.01258690961400138,-0.06076612903225812,-0.06555555555555573,-0.011156421180766929,-0.018221928082947318,-0.0421923569208265,-0.03224269377382465,0.009176365264100345
2002-01-22,-0.16908605737158186,-0.013302387267904432,-0.001483503441727953,-0.017341772151898752,0.03058823529411768,0.008428527323247951,0.0007927519818799378,-0.002622472783825834,0.004778554778554718,0.02131610219845495
2002-01-23,0.34484353741496643,0.06780400890868585,0.05346958174904933,0.07708689458689477,0.08485908649173964,0.06432498472816127,0.049728506787330325,0.06649756097560981,0.05487018356209693,0.12537488973831235
2002-01-24,0.1372774869109949,-0.00911196911196912,-0.0076914311759344045,0.01293324342548888,0.011767905711695508,-0.0013205417607223976,-0.002809463455851307,0.028247992863514693,0.003005673976384041,0.006248268218343099
2002-01-25,-0.13515463917525786,-0.008395860284605526,-0.01060536574180232,-0.008236472945891892,-0.00953321364452436,-0.0114641040135669,-0.002226935312831342,-0.006456760466712415,-0.0020308444037257733,-0.020953038674033104
2002-01-28,-0.4690314136125659,-0.09202772963604827,-0.05955134135060116,-0.08102150537634416,-0.06941176470588227,-0.04296041308089505,-0.04393617021276594,-0.052496969696969736,-0.04630934150076574,-0.1487580240022329
2002-01-29,0.12088520055325047,0.01860603290676392,0.013052452646915756,0.02250714285714299,0.02950000000000003,0.0068670309653916005,0.02431328036322354,0.02124158563949142,0.014234175139390026,0.06230815528137223
2002-01-30,-0.11923601637107788,-0.004002713704206157,0.05227108868060575,-0.008664792691496953,-0.003320825515947593,-0.06408065001504668,0.0007678806494076187,0.00257806826434272,0.0025875924140147505,-0.019158878504672912
2002-01-31,0.4351867219917017,0.08665457842248421,0.06862745098039229,0.09882602545968892,0.08103480714957663,0.07518688524590167,0.03988603988604,0.06357633863965269,0.061425140112089674,0.11845518867924534
2002-02-01,-0.1381818181818183,-0.02600691443388092,0.004100153072381281,-0.009036939313984178,-0.01038732394366198,0.0,-0.007837445573294669,0.017682218163705837,-0.0038127484174885827,-0.014855072463768253
2002-02-04,0.11700133868808578,0.02639473684210546,0.004359197907585009,0.0,0.008383658969804628,0.0,0.01878800587125185,0.015642313299854216,0.015230905861456416,0.0667602470522179
2002-02-05,0.10968295904887662,0.030596369922212645,0.018733709817549942,0.038207171314741065,0.00624338624338625,0.0,0.0005717786399836004,-0.0032635916944048085,-0.008416630450528685,-0.0033442088091352787
2002-02-06,-0.13682974559686906,-0.02180543755310104,0.004279905842071478,-0.02743540051679599,-0.024842105263157697,0.0,-0.01813915527443376,-0.010401273885350377,-0.017448680351906148,-0.04187091503267984
2002-02-07,0.19113320079522947,0.05252903225806448,0.002665813606312589,0.034317732366512886,0.022204301075268714,0.02029306220095698,0.012170087976539616,-0.01285067873303169,0.011578947368420993,0.04103419516263556
2002-02-08,-0.07935149156939049,-0.017005012531328415,-0.02660140455416036,0.007048231511254025,0.0,-0.013185660157388479,0.002882437718756373,-0.025473996050032914,0.0005177514792899296,0.00838103025347513
2002-02-25,0.02859947643978997,0.0037326022775199547,0.0429441182865839,-0.03243122200895707,-0.04151275285839934,0.012718648087755644,0.009903629280295256,0.04351143735063162,0.010968218773096896,0.030605320304017213
2002-02-26,-0.05701239399869544,-0.003724747474747397,0.03468572629808718,-0.026035386631716832,-0.018286235186873192,-0.004095682613768915,0.0019813991103922696,-0.00502493163905416,-0.005195750254693654,-0.003289649638940775
2002-02-27,0.13772816808929758,0.0,0.0,0.01098196392785552,0.024037037037037055,-0.003202346041055772,-0.0007056451612903075,0.0,-0.0014369501466275898,0.0076881864452182066
2002-02-28,-0.07909502262443446,-0.02164909320961613,0.0,-0.014526176275679072,-0.017132486388384768,-0.018604240282685505,-0.010312815338042436,-0.008396241697715903,0.0014399059653247375,0.009847878302642244
2002-03-01,-0.0855185909980425,-0.01284799316823221,0.016363264471262032,-0.00917615539182854,-0.01303867403314918,-0.02823529411764708,-0.01476853748463741,-0.00954426229508195,0.0019501466275659953,-0.06642762284196564
2002-03-04,0.05757575757575763,0.012941935483870895,-0.004037956793862308,0.01293324342548888,0.009888268156424466,0.023436619718309886,0.007909604519774049,0.010264207377866477,0.004708290685772709,0.05233324183365382
2002-03-05,0.1372774869109949,0.017382578992314362,0.006582945108365352,0.022879091516365985,0.02070175438596505,0.046216955332725684,0.017670184150631058,0.02372481572481569,0.01870733478576617,0.023594753747323168
2002-03-06,0.02815721649484476,0.004490486257927956,0.0,0.006300919842312653,0.004283121597096192,0.02215146299483644,-0.0005650857719475909,0.022394991282295117,0.0,-0.003254829319925789
2002-03-07,0.13472061657032766,0.02538169548713609,0.008059641345960109,0.048384565075212604,0.032007233273055845,0.015665271966527203,0.014562714603110575,0.057712046711739386,0.008615079926439359,0.04727007686191345
2002-03-08,0.2929917773561034,0.020607068607068624,-0.006506506506506454,0.02942514213518638,-0.005193661971830876,-0.002346185397867131,0.006786703601107961,-0.0024214864288759435,0.000880380100614902,0.0031865284974094475
2002-03-11,-0.053488372093022124,-0.016004932182490602,-0.004024954719259411,0.029653679653679595,0.02190981432360733,0.02609983543609433,0.003292181069958851,-0.0005062027662911628,0.01934403349616193,0.07052509053285047
2002-03-12,0.0,-0.029365408544172567,-0.0239753684635576,-0.029025423728813494,-0.030729166666666467,-0.021114649681528642,-0.02007021650087762,0.012258847031963423,-0.009602064375933805,-0.03588397099274833
2002-03-13,-0.07534482758620696,0.0037326022775199547,0.0012865376698231738,0.09828076685219553,0.03260249554367192,-0.01489361702127656,-0.002811244979919743,-0.013046710618600018,-0.013302120627926177,-0.015131076609824337
2002-03-14,0.10314285714285662,0.017133838383838484,0.02441908287065591,0.04110790536641648,0.0010234171725931225,0.025812013348164582,0.013266129032258107,0.015218633895398627,0.015819764177428457,0.04573076923076933
2002-03-15,-0.15559238796807814,-0.025085452271779763,-0.03201895925776517,-0.023025210084033642,-0.022495667244367443,-0.026034993270524828,-0.01980609418282558,-0.031288472299943984,-0.011050102951269751,-0.019538500125407702
2002-03-18,-0.07647500000000007,-0.01272304439746326,0.04114055061063957,0.042153846153846194,0.02397526501766798,0.01368421052631573,-0.0027082060680104804,-0.005507097907214978,-0.0008786610878661421,0.004672068878197188
2002-03-19,0.15430012610340496,0.02110732538330496,0.03957915831663313,0.012874516307352223,0.01634632034632036,0.006403940886699561,0.0125919869174162,0.017697640117994053,0.012609970674486845,0.04816826680141484
2002-03-20,0.0541511771995044,-0.008194444444444204,0.07575757575757583,0.0,0.0010076857386847736,0.031970684039087906,0.005481927710843331,0.018391135415167625,0.0061454046639231865,-0.003036287336460248
2002-03-21,0.02690886699507332,0.012723044397462928,0.08447802197802193,0.0037513691128148157,-0.006040955631399324,-0.008949152542372888,-0.004044630404463028,-0.005278440173937433,-0.0030459613815610573,-0.013176761433868872
2002-03-22,-0.02682627378759918,-0.01709068010075577,-0.05875793446560304,-0.017957400327689804,-0.01720411663807881,-0.009464521234502732,-0.009679358717434859,-0.0059200113058224275,-0.006596558317399613,-0.0015302314008460395
2002-03-25,-0.02690886699507451,-0.021008902077151358,-0.026327632763276328,0.0060653016048699574,0.013350739773716177,0.0010413885180240098,-0.010526315789473665,-0.002934302408436645,-0.00048255894112779875,0.020418326693227108
2002-03-26,-0.12956145768993216,-0.02202059202059196,0.0,-0.02792837465564733,-0.034526678141136004,-0.014976000000000012,0.01992985351763976,-0.00985546651402408,-0.015066225165562969,-0.04346646942800782
2002-03-27,-0.027398119122256464,0.0046133796698521355,-0.002298639205590241,0.018492688413948275,0.0052304964539008295,0.002969004893964161,0.004774322968906692,0.0020606588303583944,-0.0004935138183869043,-0.01187657430730485
2002-03-28,-0.049471698113208194,-0.008435875216637533,-0.032931098010316816,0.003041065482796896,-0.0010414827890557212,-0.005492957746478925,0.001394700139469984,-0.002054695413109492,-0.0017779032030478138,-0.00779072713453262
2002-03-29,-0.21559772296015145,-0.053169351327818866,-0.02246925260170288,-0.03641196013289039,-0.031272084805653515,-0.01595744680851058,-0.010300258500695941,-0.01143665650848931,-0.01643796859527518,-0.0088631739572736
2002-04-01,0.028339818417638826,0.013505385996409259,0.022880539499036557,0.003896473265073864,0.02248638838475489,0.00043441938178775496,0.004238143289606493,-0.007120943952802413,0.004664638562943674,-0.006283524904214565
2002-04-02,-0.07909502262443446,-0.022075723830734983,0.002601702932828789,-0.005439591605218297,-0.003152270703472727,-0.02192596715836348,-0.004774322968906818,-0.02369487485101304,-0.0064469707871636275,-0.037817063797079185
2002-04-03,0.2736594911937381,0.01836265223274706,0.011093277945619266,0.03432801822323467,0.030553571428571326,0.0051374570446735685,0.004807109674813267,0.0037207151664611377,-0.002846768336964373,-0.0074915165753065985
2002-04-04,0.320632511068944,0.03555803571428565,0.03345498783454983,0.012177777777777787,0.007188859878154809,0.01797439544807965,0.009689067201604805,0.036468874578350186,0.012250255213650295,0.051021744825779265
2002-04-05,0.0,0.004647702407002021,-0.014354721108275547,-0.003772026431718149,-0.0010207612456746282,-0.00802558398220243,0.0094182825484764,-0.005487822662972138,-0.006019779274759975,-0.013624744376278013
2002-04-08,0.1279804758999391,-0.004635530336097606,0.029042965148441895,0.003025952512424078,0.002043290043290045,0.0017533014891823555,-0.0060132760640374296,0.0040696649029982055,-0.006577996241144955,0.0168811116829645
2002-04-09,-0.02627781118460674,0.01781619256017481,-0.0011263290683007708,-0.012831955922864943,-0.014278305963699231,0.017931034482758592,0.004135486411973129,0.02012859856787958,0.00807063631056623,0.007325165900969773
2002-04-10,-0.026357056694812468,0.0,0.01668470418470435,0.00761957730812014,0.0,0.00919155933132368,0.01877447141738456,0.0019170100895268,0.010604530370797815,-0.004692268565615409
2002-04-11,-0.15333333333333288,-0.035277296360485134,-0.017577429690281383,-0.02576327433628321,-0.014453193350831159,-0.019647887323943656,-0.018951382268827498,-0.012175453514739271,-0.0003979533826037083,-0.04494009686464432
2002-04-12,0.18298029556650144,0.004694960212201423,0.020310525365589426,0.003861330326944676,0.013587245349867034,-0.003684356765768345,0.003978052126200263,0.0014333093006489068,-0.001891353811149046,0.01709669012249154
2002-04-15,-0.05271411338962611,-0.00858465608465583,-0.03419790371291525,-0.00308038223721192,-0.010332749562171638,-0.010234505862646504,0.002045985970381995,-0.009399913656641206,-0.010979609297019851,-0.035500129232359866
2002-04-16,-0.20152912621359126,-0.009410722197607451,0.008447488584474869,-0.0030873239436619753,-0.007296819787985756,-0.0017652050919377664,-0.007344083932387834,-0.003002770891060222,0.0,-0.033968963703314134
2002-04-17,0.10314285714285662,-0.008672605790645974,0.013153120464441384,-0.007735742518351222,0.007342222222222113,0.0011057555996597439,0.0006872177498527245,0.0024956063268892817,0.0005070259307548236,0.014255148435410672
2002-04-18,-0.02682627378759918,-0.0047538048343776255,-0.005834829443447193,-0.0007779670641680007,0.002084805653710249,-0.00883352208380522,-0.0074146724205571175,-0.00300496205487448,-0.011653155761436036,-0.0065338645418326746
2002-04-19,0.02690886699507332,0.0,0.013077200577200741,0.017903409090909025,0.004162257495590832,-0.005807560137457,-0.006106264869151411,0.0020811959548585213,0.00041218901810682944,0.010924593658406615
2002-04-22,-0.08047882136279874,-0.003972172351885368,0.02722242056408423,-0.01920919798093095,-0.006221441124780321,-0.01057703404500869,0.0,-0.006536606751424785,-0.017507723995880527,-0.009236681685661469
2002-04-23,-0.02166047087980176,0.02707152496626201,-0.0048043326345213674,0.0,-0.008339222614840767,-0.005931558935361273,0.004759999999999973,-0.00356047197640116,0.0,0.0
2002-04-24,-0.054285714285714326,0.01333185644661047,0.026745001753770575,-0.014027303754266224,-0.023096085409252683,-0.002068965517241355,-0.010290027810885954,-0.012840201600948791,0.0033801116644032025,-0.006549520766772927
2002-04-25,0.027312499999999414,0.0,-0.007941277472527456,-0.02519540229885061,0.0,0.012907801418439727,0.007056451612903201,0.002679649758454144,0.0009460880012014175,0.00985576923076912
2002-04-26,0.027227414330218698,0.0,0.007992051149127339,0.013635831381733124,0.014990925589836675,0.0138313953488372,0.006846307385229594,0.017619190855767786,0.010182963407318488,0.023431685273790626
2002-04-29,0.02171428571428573,0.039696569920844436,0.0,0.012707246376811606,0.015860215053763338,0.0024507283633247914,0.006088159715358711,0.023235984737305537,0.00589800443458984,0.012391590013140436
2002-04-30,0.0,-0.008374193548387188,0.03519917582417596,0.022033314187248552,0.016693191865605674,0.0026651480637813235,0.006721536351166031,-0.012712803751598728,0.00964526531808857,0.004819749216301123
2002-05-08,-0.07581164807930615,-0.009178910976663792,0.0,-0.008518937252685056,-0.0030863121185703,-0.009738933030647002,-0.00869565217391305,-0.005034003762118311,-0.0033400809716599552,-0.0293849361480324
2002-05-09,-0.027312500000000628,-0.0038444830582101694,0.025258851035404054,-0.002337883959044458,0.0041258741258741296,-0.007172413793103456,-0.005365566037735806,-0.0035179248032643344,0.0024407961644631717,-0.024933897408778324
2002-05-10,-0.04931661442006213,-0.013099695254680284,-0.005320019643149411,-0.017954415954415888,-0.015418118466898853,-0.01040603248259857,-0.005407011289364312,-0.007070884592853009,-0.007702330968582559,-0.0032922912205568694
2002-05-13,-0.08266078184111038,0.0,0.030207134637514437,-0.02293879907621241,-0.010414827890556054,-0.015361552028218732,-0.010339321357285406,-0.004516272189349128,-0.021622017274191208,-0.03682305630026818
2002-05-14,-0.05007001909611655,0.0,0.08908507223113962,-0.0160892542571932,-0.010507569011576144,-0.027832083958020937,-0.0014181523500810071,-0.004650885812118463,-0.031827794561933555,-0.04197379197379182
2002-05-15,-0.05595390524967995,-0.013973684210526156,-0.1245504944560983,-0.02930481283422462,-0.01166217430368363,0.0021828358208954976,-0.002842062525375624,-0.00414955791997599,0.002658648520335498,0.0
2002-05-16,-0.19146907216494866,-0.03990716180371365,-0.08570477616907969,-0.03160898603521557,-0.02784029038112524,-0.01765581395348836,-0.028679168365266964,-0.023866445583358528,-0.01302222922907145,-0.02799609810479372
2002-05-17,0.2245454545454541,0.009606512890094987,-0.04243344648919073,0.01873213175885645,0.01206319702602219,0.00866116751269028,0.013836344314558977,0.01018873810637972,0.01484337349397597,0.03881039841763193
2002-05-20,-0.19085420680796425,-0.031848852901484516,0.0048548178287405,-0.025199264255058286,-0.02822447102115918,-0.017132099152808243,-0.01210921217173825,-0.01637705674304171,-0.01145194274028631,-0.034678313921242335
2002-05-21,0.1664215364412352,0.03243243243243246,0.03891857037582915,0.032517176764522204,0.015570216776625838,0.025524542829643854,0.027613997879109217,0.020004722178498382,0.015784423476731167,0.03354019746121313
2002-05-22,-0.10699742268041308,0.00875843454790833,-0.010720028586742905,-0.020061012812690685,-0.023051162790697573,-0.007027027027027008,-0.005570291777188286,-0.015760869565217443,-0.00459806068188925,-0.014793227865667637
2002-05-23,0.051311154598826514,0.031692032229185346,-0.005856911155163248,-0.006786377708978335,-0.008956356736242892,0.014915360501567384,-0.0027354997943233412,0.005335838421794275,-0.003636649874055455,-0.03152082750908592
2002-05-24,-0.05101167315175167,-0.004670184696570098,-0.0287434365381133,-0.012787803360298607,-0.062045889101338486,-0.015355275299907737,-0.019223621722073096,-0.016108780108780103,-0.019275201772432388,-0.07392106757524121
2002-05-27,-0.05701239399869544,0.013267195767196038,0.007412898443291331,-0.011187185929648348,0.0,-0.004405396925007794,0.001486199575371518,-0.0010160597869294976,0.0,-0.0036229749631812858
2002-05-28,0.08608010505581162,0.0,0.0,-0.007808739708676289,0.02500504540867813,0.0029536131271694567,-0.0007415254237287977,0.013114649681528616,-0.0015947925142391446,0.03145470640306878
2002-05-29,-0.13638491547464252,-0.013168490153173132,0.0,-0.01832484076433132,-0.04314229249011861,-0.020597296447657988,-0.007274655355249128,-0.01665103189493427,-0.009133909639536787,-0.0702993315896541
2002-05-30,0.0,0.009365079365079371,0.013356669123065544,0.003537766300839253,0.008471794871794879,-0.0007555699063610231,0.0,0.0015914185078449465,0.0,-0.0018507372855853844
2002-05-31,0.0,0.0,-0.00843055049216185,-0.010585962652929822,-0.04566191446028518,0.0007563025210084322,-0.0030004286326618767,0.004990415335463313,0.0017352503718393282,0.03210843373493979
2002-06-03,-0.13854689564068706,-0.017855263157894496,-0.021792989539364958,-0.020447761194029773,-0.00999999999999987,-0.005288989344526939,-0.010396039603960388,-0.010361675126903613,0.004269699967029334,-0.04255634638196906
2002-06-04,0.14077852348993306,0.0039211342490030185,0.007471049682480394,0.03158761528326739,0.035299145299145185,0.0,0.00305877212147702,0.008343528654217688,0.006423070621006068,-0.06270442156268928
2002-06-05,-0.11545574636723918,-0.03051724137931045,-0.013460824359450388,-0.02646490663232456,-0.013464730290456443,0.006846553966189893,-0.009745486186643471,-0.013782020684168641,-0.0026140607241434944,0.014729771946266875
2002-06-06,0.22815261044176666,0.045384615384615336,0.033314564564564435,0.044077478660538544,0.05324239244491085,0.0,0.020538274873152438,0.02741846503326296,0.02407105606258152,0.15832816377171194
2002-06-07,-0.05701239399869544,0.008539473684210621,0.0025137111517367747,0.006100508905852327,0.005923694779116342,0.0,0.0,0.0,-0.007168741137545341,0.0047221422401382135
2002-06-10,-0.028693368351936362,0.0,-0.012087210363072415,0.0017352754908169744,-0.0047152847152845895,0.01885272317112465,0.0007501071581654361,-0.0005546008436181731,-0.0073543457497612045,-0.028856650387819545
2002-06-11,0.05757575757575763,0.008498472282846009,0.02671333824613109,0.0025996204933587336,0.004734202607823344,0.0,0.005844572896595971,0.006993433395872391,0.00529279279279276,0.007167832167832173
2002-06-12,0.0,-0.0038444830582101694,0.023899711399711573,-0.011243686868686976,-0.007072927072926948,-0.007117684078036481,-0.00505307855626324,0.0027481034215823268,-0.010506147213795338,0.029166666666666625
2002-06-14,-0.10867801047120493,0.0,-0.005834829443447193,-0.008838709677419362,-0.01074898785425102,-0.004445851804939785,-0.014012053379250962,-0.004213970476335381,-0.003201568114995052,0.008810888252148808
2002-06-17,0.02895957587806561,0.0038528515454940397,-0.004734848484848465,0.0008896103896102914,0.008437180796731366,-0.0007452229299363339,0.018910608390072508,0.0031521739130434693,-0.0005743354118805259,0.004679029957204
2002-06-18,0.08081902245706744,0.0222980017376194,0.024216911099040426,0.03022712524334852,0.023935091277890487,0.01168632451386679,0.0043413173652694466,0.009955799420819957,0.010806372146493607,0.005251921434671162
2002-06-19,-0.08007853403141367,0.0,0.002442273534635906,-0.012177777777777793,-0.0011729622266402904,0.004164572864321584,-0.015324123273113674,-0.01600781602284678,-0.009623160278182108,-0.009894946053378704
2002-06-20,0.10968295904887662,0.0,-0.0013295514979614047,0.009654067905189091,-0.0011741293532337015,0.005117150890346745,0.0015210777922642002,0.0048039366446255135,0.0011479173499507793,-0.0052639087018544325
2002-06-21,0.13682974559686906,0.0402445302445302,0.005989352262644218,0.05490458015267173,0.03760956175298808,0.02372439478584726,0.02898959236773632,0.02678631434244691,0.01936804191224629,0.057465675057208176
2002-06-24,0.8644572896596026,0.17893036912751684,0.08963263864358878,0.13741896024464828,0.11731660231660228,0.07800000000000007,0.07024776181553198,0.07106270238445694,0.07025649195475545,0.0
2002-06-25,0.3422443015780243,0.055291428571428484,-0.0780735003295978,0.04340744858254599,0.059051799824407315,0.002349397590361377,0.0,0.027643831950762598,-0.0024323150427102962,0.20420144685587094
